Order_ID,Order_Date,Customer_ID,Region,City,Category,Product,Sales_Channel,Customer_Type,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Profit,Payment_Method
ORD102556,2024-06-20,CUST65507,West,Pune,Furniture,Sofa,Online,New,4,26815.33,5.0,101898.24,45907.63,Credit Card
ORD100489,2025-09-17,CUST24324,West,Ahmedabad,Accessories,Webcam,Retail Store,Returning,1,3522.99,0.0,3522.99,1283.12,Net Banking
ORD100493,2024-04-22,CUST84648,West,Mumbai,Furniture,Cabinet,Corporate,New,3,11411.81,0.0,34235.43,9797.07,Net Banking
ORD100690,2024-08-02,CUST74592,Central,Nagpur,Office Supplies,Stapler,Retail Store,Returning,1,275.43,0.0,275.43,98.4,Debit Card
ORD103821,2024-01-01,CUST52381,North,Chandigarh,Furniture,Bookshelf,Online,,1,8478.74,10.0,7630.87,2243.31,Net Banking
ORD100602,2024-07-29,CUST90575,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Marketplace,VIP,4,9445.23,0.0,37780.93,14091.61,UPI
ORD101911,2024-08-28,CUST85861,Central,Raipur,Office Supplies,File Folder,Marketplace,Corporate,3,164.21,15.0,418.75,177.93,Credit Card
ORD101014,2024-07-01,CUST80150,East,Kolkata,Electronics,Monitor,Online,Returning,5,18260.16,10.0,82170.73,21811.63,UPI
ORD106239,2024-12-15,CUST79170,South,Bengaluru,Electronics,Headphones,Online,Returning,10,4771.14,10.0,42940.27,15278.48,Cash
ORD101993,2024-03-15,CUST40813,West,Surat,Office Supplies,File Folder,Marketplace,VIP,2,159.01,15.0,270.32,124.63,UPI
ORD107865,2024-01-08,CUST47057,East,Patna,Home Appliances,Air Cooler,Marketplace,VIP,2,11041.95,0.0,22083.89,9612.07,UPI
ORD103757,2025-10-04,CUST11571,East,Patna,Electronics,Smartphone,Corporate,New,4,32521.29,10.0,117076.65,34386.05,UPI
ORD102366,2025-03-25,CUST73214,South,Hyderabad,Electronics,Tablet,Marketplace,VIP,2,27190.2,5.0,51661.38,22795.21,UPI
ORD105283,2025-08-13,CUST84896,West,Pune,Home Appliances,Iron,Online,New,3,1897.96,20.0,4555.11,1619.23,UPI
ORD104370,2024-09-20,CUST48707,East,Kolkata,Home Appliances,Mixer,Retail Store,Returning,5,4885.23,5.0,23204.83,9792.22,Credit Card
ORD106977,2025-05-12,CUST21477,South,Hyderabad,Office Supplies,Stapler,Corporate,Corporate,5,254.93,15.0,1083.47,423.6,Net Banking
ORD107106,2024-03-21,CUST35050,North,Chandigarh,Accessories,USB Cable,Corporate,New,2,528.14,15.0,897.84,248.25,Cash
ORD101361,2024-02-28,CUST24901,North,Chandigarh,Office Supplies,Pen Set,Corporate,Returning,3,332.76,15.0,848.53,318.17,Credit Card
ORD106066,2025-04-14,CUST29751,South,Kochi,Home Appliances,Iron,Online,VIP,4,1924.82,5.0,7314.31,2002.96,UPI
ORD101526,2024-05-26,CUST70886,South,Hyderabad,Furniture,Bookshelf,Corporate,New,2,8836.84,5.0,16789.99,7010.21,UPI
ORD101327,2024-02-08,CUST25518,North,Delhi,Office Supplies,Pen Set,Online,Returning,1,312.58,25.0,234.44,63.05,Credit Card
ORD107481,2024-01-03,CUST23042,South,Kochi,Accessories,USB Cable,Retail Store,VIP,2,521.68,5.0,991.19,224.97,Net Banking
ORD107292,2024-04-03,CUST89896,South,Chennai,Electronics,Laptop,Marketplace,Returning,1,71176.59,0.0,71176.59,17254.58,Debit Card
ORD101551,2024-09-19,CUST78102,Central,Raipur,Furniture,Cabinet,Corporate,Returning,3,10062.56,0.0,30187.68,10358.02,UPI
ORD106351,2024-01-02,CUST19459,North,Lucknow,Furniture,Chair,Corporate,Returning,2,6935.47,0.0,13870.93,3936.27,UPI
ORD109745,2025-12-17,CUST95689,West,Ahmedabad,Accessories,USB Cable,Marketplace,Returning,1,484.72,5.0,460.49,119.51,UPI
ORD101337,2025-10-21,CUST23399,South,Chennai,Furniture,Desk,Marketplace,Returning,1,11117.66,0.0,11117.66,3609.18,UPI
ORD103901,2024-05-23,CUST69329,Central,Bhopal,Home Appliances,Iron,Online,Returning,1,1791.15,15.0,1522.47,600.74,UPI
ORD103010,2025-01-23,CUST18161,South,Bengaluru,Home Appliances,Iron,Marketplace,New,1,1766.4,15.0,1501.44,423.81,Debit Card
ORD105041,2024-07-05,CUST84888,North,Delhi,Office Supplies,Stapler,Online,Returning,1,247.56,0.0,247.56,97.66,Net Banking
ORD108880,2025-01-14,CUST40918,East,Bhubaneswar,Accessories,Webcam,Online,Returning,2,3625.58,15.0,6163.49,2317.93,UPI
ORD102250,2025-06-11,CUST16864,East,Kolkata,Office Supplies,Pen Set,Online,Returning,3,282.01,0.0,846.02,221.96,Cash
ORD106622,2024-11-16,CUST95146,Central,Indore,Office Supplies,Notebook,Online,New,1,172.93,25.0,129.7,45.51,Net Banking
ORD105039,2024-11-02,CUST71144,South,Chennai,Office Supplies,File Folder,Corporate,VIP,4,172.98,20.0,553.55,139.55,UPI
ORD102346,2024-07-04,CUST59365,South,Hyderabad,Furniture,Desk,Online,Corporate,3,11618.74,0.0,34856.22,14368.56,Debit Card
ORD109338,2024-10-28,CUST74933,West,Mumbai,Furniture,Sofa,marketplace ,Returning,2,30680.32,15.0,52156.54,16697.76,Credit Card
ORD105485,2025-02-14,CUST13148,North,Lucknow,Office Supplies,Notebook,Retail Store,Returning,3,173.07,,519.21,186.92,UPI
ORD102784,2024-08-15,CUST51731,Central,Indore,Furniture,Chair,Retail Store,New,2,6357.52,15.0,10807.79,3399.83,UPI
ORD105694,2024-05-13,CUST19645,East,Guwahati,Accessories,Keyboard,Online,New,2,2168.86,10.0,3903.95,1788.72,Credit Card
ORD105119,2024-01-23,CUST44922,North,Lucknow,Furniture,Sofa,Retail Store,Corporate,2,27545.27,,55090.54,26247.61,UPI
ORD107649,2025-07-24,CUST48258,West,Surat,Office Supplies,Notebook,Online,Returning,1,183.23,0.0,183.23,76.0,UPI
ORD105555,2025-07-02,CUST80994,East,Patna,Home Appliances,Kettle,Online,Returning,4,2255.94,5.0,8572.59,2659.27,UPI
ORD105599,2025-01-04,CUST33018,West,Pune,Home Appliances,Vacuum Cleaner,Corporate,Corporate,10,9815.32,10.0,88337.86,32419.34,UPI
ORD106769,2025-08-26,CUST38779,South,Kochi,Electronics,Headphones,Online,Returning,1,4752.72,25.0,3564.54,1112.69,Debit Card
ORD100150,2025-05-06,CUST50017,Central,Raipur,Accessories,Keyboard,Retail Store,New,4,2112.72,5.0,8028.34,2362.21,Credit Card
ORD102804,2024-07-05,CUST51095,North,Lucknow,Electronics,Tablet,Online,Returning,1,25103.41,10.0,22593.07,8007.78,Net Banking
ORD109365,2024-02-08,CUST30755,West,Pune,Accessories,Keyboard,Corporate,Corporate,4,2212.07,15.0,7521.03,3321.53,Debit Card
ORD102086,2024-01-05,CUST99610,West,Pune,Accessories,Backpack,Marketplace,Corporate,1,1983.86,20.0,1587.09,456.85,Debit Card
ORD103751,2024-12-09,CUST11489,West,Surat,Furniture,Chair,Marketplace,Returning,10,5834.52,,58345.15,13055.76,UPI
ORD105612,2024-02-23,CUST66173,West,Pune,Home Appliances,mixer ,Retail Store,Corporate,2,4544.2,0.0,9088.4,4340.39,Debit Card
ORD102259,2024-08-13,CUST36441,Central,Bhopal,Electronics,Monitor,Online,Corporate,8,16981.77,10.0,122268.73,30273.43,Credit Card
ORD104017,2025-11-20,CUST40729,North,Jaipur,Furniture,Sofa,Online,Corporate,2,29697.68,15.0,50486.06,24004.28,Debit Card
ORD106196,2025-10-03,CUST85992,West,Mumbai,Electronics,Laptop,Online,Returning,1,64868.68,10.0,58381.81,15943.79,UPI
ORD106141,2025-06-21,CUST95558,North,,Furniture,Sofa,Marketplace,New,2,28723.28,10.0,51701.9,13779.55,Net Banking
ORD102424,2025-02-28,CUST13599,South,Kochi,Accessories,Keyboard,Online,New,4,1977.39,15.0,6723.12,2075.92,Debit Card
ORD108139,2024-04-14,CUST88178,North,Chandigarh,Accessories,Keyboard,Retail Store,Returning,3,2119.98,10.0,5723.95,2632.64,UPI
ORD103856,not_available,CUST18447,South,Kochi,Home Appliances,Iron,Retail Store,Returning,1,2006.03,0.0,2006.03,523.98,Debit Card
ORD100859,2025-02-26,CUST77989,Central,Bhopal,Furniture,Sofa,Marketplace,Returning,4,31341.3,10.0,112828.7,24846.02,Debit Card
ORD105367,2025-09-02,CUST17577,East,Kolkata,Office Supplies,File Folder,Retail Store,Returning,1,168.66,0.0,168.66,56.52,Credit Card
ORD107690,2024-01-29,CUST19879,Central,Indore,Furniture,Desk,Marketplace,New,4,12654.97,5.0,48088.9,21768.6,Credit Card
ORD108270,2024-11-03,CUST29095,South,Kochi,Furniture,Sofa,Online,Corporate,5,29782.35,20.0,119129.38,50775.02,UPI
ORD109417,2025-05-15,CUST26944,North,Chandigarh,Accessories,Mouse,Marketplace,New,4,1292.98,0.0,5171.92,1351.61,Net Banking
ORD108617,2025-12-21,CUST86645,Central,Raipur,home appliances ,Vacuum Cleaner,Retail Store,New,3,8805.43,5.0,25095.47,11166.72,Debit Card
ORD104739,2024-02-22,CUST73843,East,Guwahati,Accessories,Mouse,Marketplace,Returning,2,1253.27,10.0,2255.88,1030.89,Debit Card
ORD108648,2025-02-12,CUST73144,Central,Raipur,electronics ,Smartphone,Online,VIP,1,30668.14,5.0,29134.73,12283.96,UPI
ORD104462,2024-01-30,CUST46632,East,Kolkata,Furniture,Desk,Online,VIP,2,12399.91,0.0,24799.83,10409.95,Debit Card
ORD105528,2025-01-30,CUST22911,North,Jaipur,Electronics,Monitor,Corporate,VIP,1,16580.28,25.0,12435.21,5735.91,Net Banking
ORD101364,2024-10-05,CUST36917,East,Kolkata,Home Appliances,Air Cooler,Marketplace,Returning,6,11019.59,0.0,66117.54,21621.82,UPI
ORD101779,2024-11-25,CUST65487,West,Ahmedabad,Accessories,Backpack,Retail Store,New,4,1774.13,10.0,6386.85,2113.6,UPI
ORD107590,2025-09-19,CUST76198,North,Chandigarh,Accessories,USB Cable,Online,Returning,2,493.02,15.0,838.14,353.34,UPI
ORD104785,2025-04-15,CUST22981,South,Hyderabad,Office Supplies,Stapler,Retail Store,VIP,1,273.4,0.0,273.4,106.13,UPI
ORD106418,2024-05-18,CUST31456,Central,Raipur,Accessories,Mouse,Retail Store,Returning,4,1093.29,10.0,3935.86,1691.89,UPI
ORD101818,2024-01-09,CUST13908,North,Lucknow,Electronics,Monitor,Retail Store,New,3,17832.57,5.0,50822.82,20906.52,Debit Card
ORD107902,2025-01-18,CUST78209,South,Chennai,Accessories,Backpack,Online,Returning,4,1789.25,10.0,6441.3,2219.56,UPI
ORD104937,2025-03-28,CUST69610,East,Kolkata,Furniture,Sofa,Corporate,Returning,1,25651.56,15.0,21803.83,9877.39,UPI
ORD102704,2024-01-03,CUST74521,North,Lucknow,Office Supplies,Pen Set,Corporate,Returning,1,332.9,5.0,316.25,100.52,Debit Card
ORD105285,2024-09-13,CUST34646,East,Bhubaneswar,Electronics,Monitor,Marketplace,New,8,20102.39,5.0,152778.18,65617.78,Cash
ORD100175,2025-09-20,CUST69140,East,Kolkata,Electronics,Headphones,Retail Store,Returning,6,4407.2,0.0,26443.21,8092.18,Debit Card
ORD107579,2025-03-02,CUST49772,West,Mumbai,Office Supplies,File Folder,Online,Returning,1,152.52,10.0,137.27,57.23,Debit Card
ORD102093,2024-03-30,CUST12473,North,Jaipur,Accessories,Keyboard,Online,New,1,2439.89,0.0,2439.89,912.89,Debit Card
ORD109104,2025-08-09,CUST11065,South,Chennai,Home Appliances,Kettle,Online,Returning,1,2137.83,15.0,1817.15,650.19,UPI
ORD103491,2025-04-21,CUST38207,West,Surat,Home Appliances,Air Cooler,Marketplace,Returning,3,12143.56,0.0,36430.69,13030.6,Debit Card
ORD101920,2024-07-25,CUST90977,South,Bengaluru,Accessories,Backpack,Online,Returning,4,1975.25,0.0,7901.01,3556.7,UPI
ORD100082,2025-08-01,CUST84464,North,Jaipur,Furniture,Desk,Retail Store,Returning,2,13039.52,5.0,24775.08,8180.91,Credit Card
ORD100816,2025-05-09,CUST64919,North,Lucknow,Furniture,Chair,Retail Store,Returning,1,7276.0,0.0,7276.0,3451.39,Credit Card
ORD108655,2025-06-09,CUST78263,West,Surat,Electronics,Laptop,Retail Store,New,1,70171.38,0.0,70171.38,28960.03,Cash
ORD107452,2024-03-29,CUST66869,Central,Bhopal,Accessories,USB Cable,Online,New,1,469.2,0.0,469.2,216.31,Debit Card
ORD104396,2025-01-21,CUST47201,South,Chennai,Office Supplies,File Folder,Marketplace,Corporate,8,161.23,5.0,1225.34,522.11,Debit Card
ORD106859,2025-05-14,CUST28674,Central,Bhopal,Office Supplies,Stapler,Retail Store,Corporate,3,221.89,15.0,565.82,231.07,Debit Card
ORD105568,2024-12-17,CUST79147,South,Kochi,Furniture,Sofa,Online,VIP,2,25886.45,20.0,41418.32,13135.72,Debit Card
ORD100283,2024-08-05,CUST52644,East,Kolkata,Furniture,Cabinet,Marketplace,New,6,10844.78,10.0,58561.83,13672.19,Credit Card
ORD104120,2025-08-12,CUST58606,West,Ahmedabad,Office Supplies,Pen Set,Online,New,1,300.57,10.0,270.52,93.05,Net Banking
ORD107578,2025-01-01,CUST48780,West,Mumbai,Furniture,Bookshelf,Retail Store,New,5,9435.09,15.0,40099.14,17999.97,UPI
ORD100609,2024-05-12,CUST13669,Central,Nagpur,Accessories,Mouse,Marketplace,Returning,3,1237.6,15.0,3155.88,743.1,Credit Card
ORD102915,not_available,CUST95974,East,Guwahati,Home Appliances,Iron,Marketplace,VIP,1,1821.51,0.0,1821.51,743.16,Cash
ORD101813,2025-03-25,CUST55463,East,Guwahati,Electronics,Monitor,Online,New,3,18668.99,5.0,53206.63,17772.02,Credit Card
ORD101271,2024-12-08,CUST12920,North,Chandigarh,Electronics,Tablet,Retail Store,Returning,2,29029.56,0.0,58059.12,23194.44,UPI
ORD109704,2024-09-30,CUST87382,North,Lucknow,Electronics,Laptop,Corporate,VIP,5,62029.2,5.0,294638.69,71601.45,Net Banking
ORD109653,2024-09-13,CUST24662,North,Delhi,Office Supplies,File Folder,Marketplace,New,3,165.45,20.0,397.09,179.26,UPI
ORD102994,2024-02-25,CUST35071,West,Surat,Electronics,Monitor,Retail Store,VIP,1,18537.13,5.0,17610.27,7956.47,Cash
ORD107205,2025-06-25,CUST31066,East,Patna,Office Supplies,Notebook,Marketplace,New,2,199.9,5.0,379.81,102.77,Net Banking
ORD106794,2024-02-13,CUST38881,West,Mumbai,Accessories,Webcam,Retail Store,Returning,3,3485.24,15.0,8887.36,3454.12,Cash
ORD107454,2024-07-19,CUST85475,West,Surat,Office Supplies,File Folder,Online,VIP,3,154.25,15.0,393.33,120.0,Credit Card
ORD102642,2025-08-23,CUST55371,South,,Furniture,Desk,Marketplace,Returning,2,10815.1,15.0,18385.66,8287.87,Net Banking
ORD106705,2024-02-01,CUST11262,North,Delhi,Office Supplies,Stapler,Retail Store,New,4,223.94,0.0,895.76,403.91,UPI
ORD104508,2024-07-16,CUST57107,South,Kochi,Accessories,Backpack,Marketplace,Returning,10,1595.79,15.0,13564.22,3511.83,Cash
ORD102305,2025-10-25,CUST62257,North,Lucknow,Office Supplies,Printer Paper,Online,Returning,2,426.9,0.0,853.81,317.73,UPI
ORD106835,2025-06-10,CUST87295,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Retail Store,New,1,9830.57,15.0,8355.99,3731.76,Credit Card
ORD108243,2024-09-08,CUST66608,West,Mumbai,Electronics,Smartphone,Online,Returning,1,34229.39,5.0,32517.92,14492.21,Credit Card
ORD104195,2025-07-20,CUST27823,East,Guwahati,Electronics,Monitor,Online,VIP,3,16302.69,5.0,46462.66,13025.84,Credit Card
ORD105562,2024-10-12,CUST25627,West,Surat,Accessories,Mouse,Online,Returning,6,1106.82,0.0,6640.95,2705.88,Debit Card
ORD104840,2024-10-04,CUST37297,West,Ahmedabad,Office Supplies,Notebook,Retail Store,New,4,189.49,0.0,757.96,200.71,Credit Card
ORD104655,2024-07-13,CUST88963,North,Lucknow,Accessories,Keyboard,Online,Returning,2,2144.7,20.0,3431.52,1338.43,UPI
ORD108221,2024-10-12,CUST49831,South,Chennai,Accessories,Backpack,Corporate,Corporate,6,1722.51,0.0,10335.09,3395.66,UPI
ORD104168,2024-08-30,CUST36727,East,Kolkata,Electronics,Smartphone,Online,Returning,4,30200.98,5.0,114763.72,43696.39,UPI
ORD103849,2025-10-21,CUST14304,South,Hyderabad,Home Appliances,Vacuum Cleaner,Retail Store,Returning,4,8971.71,0.0,35886.86,8693.15,UPI
ORD109905,2024-12-30,CUST74519,South,Chennai,Accessories,Keyboard,Corporate,VIP,4,1989.81,10.0,7163.31,1684.78,UPI
ORD108452,2025-09-12,CUST95019,West,Mumbai,Furniture,Chair,Online,Returning,1,6966.32,25.0,5224.74,1967.24,Debit Card
ORD105253,2024-12-29,CUST75543,East,Bhubaneswar,Furniture,Bookshelf,Marketplace,Returning,1,9664.6,0.0,9664.6,3519.06,Credit Card
ORD109676,2024-05-02,CUST92836,Central,Raipur,Office Supplies,Printer Paper,Retail Store,Corporate,1,415.48,0.0,415.48,150.92,Debit Card
ORD105533,2025-12-08,CUST24300,East,Guwahati,Accessories,Mouse,Marketplace,Returning,1,1136.54,5.0,1079.71,246.7,UPI
ORD102414,2024-10-16,CUST62442,South,Hyderabad,Accessories,Mouse,Corporate,Corporate,3,1121.29,0.0,3363.88,1321.2,UPI
ORD103554,2025-09-16,CUST23535,East,Patna,Accessories,Webcam,Corporate,New,1,3330.61,10.0,2997.55,1420.7,Debit Card
ORD104691,2025-06-06,CUST98013,North,Lucknow,Electronics,Smartphone,Online,New,1,31607.55,0.0,31607.55,9517.65,UPI
ORD104498,2024-03-07,CUST32847,South,Chennai,Home Appliances,Mixer,Online,New,4,3978.64,5.0,15118.81,4646.33,Debit Card
ORD102195,2024-04-07,CUST23651,Central,Indore,Home Appliances,Mixer,Marketplace,Corporate,6,4377.0,10.0,23635.8,8452.83,Debit Card
ORD105045,2025-08-03,CUST29910,South,Hyderabad,Office Supplies,Pen Set,Online,Corporate,2,327.85,10.0,590.12,201.63,Credit Card
ORD102600,2024-10-01,CUST61271,Central,Nagpur,Home Appliances,Vacuum Cleaner,Retail Store,New,1,8722.0,0.0,8722.0,2608.38,Credit Card
ORD101518,2025-10-14,CUST84140,East,Bhubaneswar,Electronics,Headphones,Online,Corporate,4,4365.93,0.0,17463.74,7409.97,Credit Card
ORD104764,2025-02-09,CUST70005,East,Guwahati,Office Supplies,File Folder,Online,Returning,1,148.48,10.0,133.63,31.19,UPI
ORD104314,2025-01-29,CUST66277,West,Surat,Electronics,Laptop,Online,Corporate,1,67777.55,20.0,54222.04,12238.2,Credit Card
ORD103366,2024-07-30,CUST55545,West,Pune,Electronics,Headphones,Marketplace,Returning,5,4037.19,5.0,19176.65,6448.49,UPI
ORD106148,2025-08-04,CUST93746,North,Chandigarh,Electronics,Monitor,Marketplace,Returning,5,18115.65,15.0,76991.53,28234.06,Net Banking
ORD106671,2025-03-23,CUST53148,South,Chennai,Office Supplies,Stapler,Online,Returning,10,279.92,0.0,2799.2,1112.23,UPI
ORD102633,not_available,CUST90377,East,Bhubaneswar,Office Supplies,Pen Set,Corporate,Corporate,1,279.86,10.0,251.87,66.84,Credit Card
ORD109543,2025-01-07,CUST78582,South,Bengaluru,Home Appliances,Mixer,Online,New,3,4987.24,15.0,12717.46,4464.39,Debit Card
ORD105633,2024-04-29,CUST51151,South,Bengaluru,Office Supplies,Pen Set,Corporate,Returning,1,302.26,0.0,302.26,122.69,Cash
ORD108246,2024-08-04,CUST82956,East,Guwahati,Home Appliances,Kettle,Marketplace,Returning,3,2190.84,15.0,5586.63,2159.24,Cash
ORD108844,2025-05-12,CUST13018,East,Kolkata,Accessories,Webcam,Online,Returning,2,3569.58,5.0,6782.2,2768.56,Debit Card
ORD102434,2025-04-19,CUST38902,East,Bhubaneswar,Electronics,Headphones,Retail Store,Returning,1,4754.59,20.0,3803.67,1130.8,UPI
ORD108328,2025-05-20,CUST56673,North,Delhi,Electronics,Headphones,Online,,1,4604.89,0.0,4604.89,2036.11,Credit Card
ORD106850,2024-06-17,CUST36892,South,Bengaluru,Electronics,Smartphone,Online,New,3,32434.76,0.0,97304.28,42159.11,Debit Card
ORD108525,2024-09-05,CUST40861,South,Hyderabad,Electronics,Headphones,Online,Returning,2,4626.61,15.0,7865.24,3314.06,Debit Card
ORD106700,2024-11-29,CUST11256,Central,Bhopal,Furniture,Chair,Online,New,1,7149.06,5.0,6791.61,1852.81,Debit Card
ORD104520,2024-05-25,CUST99190,Central,Bhopal,Home Appliances,Vacuum Cleaner,Retail Store,Returning,1,8599.03,5.0,8169.08,2601.78,UPI
ORD105587,2024-09-07,CUST38053,Central,Indore,Home Appliances,Mixer,Online,Returning,2,4664.63,5.0,8862.79,3379.25,UPI
ORD103545,2025-07-12,CUST20907,West,Pune,Office Supplies,File Folder,Retail Store,Returning,1,166.16,0.0,166.16,41.35,UPI
ORD106045,2024-01-20,CUST14409,East,Patna,Accessories,Backpack,Online,New,3,1658.47,10.0,4477.87,1067.43,Credit Card
ORD106073,2025-01-27,CUST45490,West,Surat,Furniture,Bookshelf,Marketplace,Returning,2,8549.53,0.0,17099.06,5704.87,UPI
ORD108860,2024-06-27,CUST47753,Central,Nagpur,Office Supplies,Printer Paper,Online,New,1,468.0,20.0,374.4,163.27,Credit Card
ORD105531,2025-02-04,CUST75339,Central,Nagpur,Electronics,Smartphone,Online,Corporate,2,29003.16,5.0,55106.0,17101.2,Cash
ORD105444,2025-04-04,CUST68278,South,Chennai,Office Supplies,File Folder,Marketplace,Corporate,1,165.71,5.0,157.42,68.66,UPI
ORD100517,2024-12-09,CUST93659,North,Delhi,Electronics,Laptop,Online,Corporate,1,67512.55,15.0,57385.67,24958.91,UPI
ORD108482,2025-12-23,CUST49079,Central,Nagpur,Furniture,Sofa,Marketplace,Returning,2,30213.26,,60426.51,26640.6,UPI
ORD106958,2025-12-19,CUST61014,South,Bengaluru,Accessories,Mouse,Corporate,New,10,1304.14,0.0,13041.4,4187.68,Credit Card
ORD109138,2025-06-30,CUST85953,Central,Indore,Furniture,Bookshelf,Marketplace,Returning,8,7932.36,0.0,63458.91,28799.93,Credit Card
ORD108065,2024-10-23,CUST79602,West,Surat,Electronics,Headphones,Online,New,1,4137.65,0.0,4137.65,1616.67,Debit Card
ORD101415,2024-05-16,CUST68076,West,Mumbai,Electronics,Tablet,Retail Store,Corporate,1,31319.56,20.0,25055.65,9732.19,Credit Card
ORD104664,2025-03-05,CUST14683,South,Chennai,Electronics,Monitor,Online,Returning,3,17381.56,20.0,41715.75,13963.98,Credit Card
ORD104456,2024-04-11,CUST79703,East,Bhubaneswar,Electronics,Monitor,Retail Store,Returning,1,18816.58,15.0,15994.09,6948.28,Net Banking
ORD102761,2024-12-24,CUST55350,East,Patna,Home Appliances,Iron,Online,Returning,8,1740.35,5.0,13226.63,4279.06,Cash
ORD104855,2025-10-04,CUST55483,West,Surat,Electronics,Laptop,Online,VIP,2,57833.11,0.0,115666.21,44127.05,UPI
ORD100127,2025-09-03,CUST97434,West,Mumbai,Electronics,Laptop,Online,Returning,5,70813.28,5.0,336363.1,124337.42,Debit Card
ORD103474,2025-12-06,CUST73541,South,Hyderabad,Furniture,Desk,Retail Store,Returning,8,12834.27,10.0,92406.72,43775.59,Credit Card
ORD108074,2025-03-23,CUST29256,Central,Bhopal,Electronics,Monitor,Online,Corporate,3,19939.12,20.0,47853.88,21135.62,UPI
ORD104310,2024-01-15,CUST35514,East,Patna,Electronics,Laptop,Retail Store,VIP,4,63364.32,10.0,228111.54,72516.77,Credit Card
ORD102438,2024-06-19,CUST86148,Central,Bhopal,Electronics,Monitor,Online,Returning,3,18375.39,0.0,55126.18,19870.09,UPI
ORD103765,2024-09-09,CUST71461,East,Patna,Office Supplies,Pen Set,Retail Store,New,4,280.83,5.0,1067.14,366.33,UPI
ORD109512,2024-12-18,CUST97917,East,Bhubaneswar,Accessories,Mouse,Retail Store,New,4,1318.05,15.0,4481.37,1486.75,Net Banking
ORD108052,2024-11-22,CUST45492,East,Kolkata,Electronics,Tablet,Online,New,1,28181.33,20.0,22545.06,8565.2,UPI
ORD109564,2025-04-24,CUST94696,Central,Nagpur,Accessories,Backpack,Marketplace,New,8,1626.58,0.0,13012.65,4948.9,Cash
ORD106296,2024-08-23,CUST52343,North,Chandigarh,Accessories,Mouse,Corporate,New,2,1319.51,0.0,2639.02,933.41,Credit Card
ORD109828,2025-02-14,CUST73326,Central,Bhopal,Office Supplies,Pen Set,Online,New,1,278.84,15.0,237.01,54.97,Credit Card
ORD101473,2024-02-14,CUST93602,South,Hyderabad,Office Supplies,Printer Paper,Corporate,Returning,1,397.28,10.0,357.56,157.18,Net Banking
ORD104821,2024-07-27,CUST93611,West,Pune,Home Appliances,Vacuum Cleaner,Retail Store,Returning,2,9977.73,0.0,19955.45,7404.64,UPI
ORD108805,2025-10-31,CUST11337,North,Delhi,Electronics,Headphones,Marketplace,New,3,4568.74,10.0,12335.59,5543.7,UPI
ORD103560,2025-06-26,CUST13310,North,Chandigarh,Furniture,Desk,Corporate,Returning,1,12053.92,5.0,11451.23,3491.95,UPI
ORD103951,2024-06-23,CUST20040,South,Hyderabad,Office Supplies,Notebook,Online,Returning,10,199.11,10.0,1792.0,748.01,UPI
ORD100049,2025-07-26,CUST91339,West,Surat,Home Appliances,Iron,Online,Returning,1,1657.07,0.0,1657.07,638.77,Credit Card
ORD105437,2024-09-07,CUST61632,North,Jaipur,Home Appliances,Kettle,Corporate,New,8,2181.38,0.0,17451.01,7741.3,Credit Card
ORD109956,2025-07-02,CUST86833,West,Mumbai,Electronics,Tablet,Online,Returning,4,27980.97,20.0,89539.1,32708.56,Credit Card
ORD100887,2024-09-27,CUST83702,North,Chandigarh,Electronics,Smartphone,Online,Returning,1,32425.29,0.0,32425.29,13424.56,Debit Card
ORD102616,2024-05-19,CUST64397,Central,Bhopal,Furniture,Cabinet,Online,Returning,2,11139.39,20.0,17823.02,5225.13,UPI
ORD100516,2025-12-27,CUST83516,Central,Indore,Electronics,Smartphone,Online,VIP,1,31404.97,15.0,26694.22,7728.04,Credit Card
ORD103168,2024-06-16,CUST72027,Central,Indore,Electronics,Monitor,Online,New,6,17752.14,10.0,95861.55,43292.36,UPI
ORD102949,2025-02-23,CUST36108,East,Patna,Home Appliances,Air Cooler,Corporate,New,4,12604.91,10.0,45377.69,16494.95,UPI
ORD101424,2025-07-17,CUST64617,South,Bengaluru,Electronics,Headphones,Online,Returning,1,4737.28,10.0,4263.55,1088.96,UPI
ORD100139,2024-08-24,CUST20442,East,Kolkata,Home Appliances,Air Cooler,Marketplace,VIP,4,13262.5,15.0,45092.52,10140.11,Credit Card
ORD101924,2024-01-15,CUST16477,South,,Furniture,Sofa,Retail Store,New,4,25370.3,20.0,81184.97,22734.53,Debit Card
ORD102378,2024-12-18,CUST96539,Central,Nagpur,Office Supplies,Stapler,Marketplace,VIP,1,223.69,10.0,201.32,58.18,Credit Card
ORD103197,2024-12-11,CUST55453,Central,Nagpur,Electronics,Tablet,Retail Store,Corporate,1,27055.01,5.0,25702.26,10715.97,Debit Card
ORD105131,2025-09-24,CUST83482,South,Bengaluru,Electronics,Smartphone,Marketplace,Returning,4,29868.76,0.0,119475.02,52352.79,Debit Card
ORD100112,2025-08-23,CUST10220,East,Patna,Accessories,Backpack,Online,Returning,1,1979.61,5.0,1880.63,643.5,UPI
ORD104559,2025-06-12,CUST35416,West,Surat,Accessories,Backpack,Online,Corporate,4,2010.26,0.0,8041.02,2301.91,Credit Card
